skill,count,avg_price,max_price,min_price,created_at
MacOS,55,78,115,35,20201121
MacOS,55,78,115,35,20201122
MacOS,55,78,115,35,20201123
MacOS,55,78,115,35,20201124
MacOS,56,78,115,35,20201125
MacOS,57,78,115,35,20201126
MacOS,57,78,115,35,20201127
MacOS,57,78,115,35,20201128
MacOS,57,78,115,35,20201204
MacOS,58,78,115,35,20201205
MacOS,58,78,115,35,20201206
MacOS,58,78,115,35,20201207
MacOS,58,78,115,35,20201208
MacOS,58,78,115,35,20201209
MacOS,59,78,115,35,20201210
MacOS,59,78,115,35,20201211
MacOS,59,78,115,35,20201212
MacOS,60,77,115,35,20201215
MacOS,61,77,115,35,20201220
MacOS,61,77,115,35,20201225
MacOS,61,77,115,35,20201230
MacOS,61,77,115,35,20210101
MacOS,61,77,115,35,20210105
MacOS,61,77,115,35,20210110
MacOS,61,77,115,35,20210115
MacOS,62,77,115,35,20210120
MacOS,62,77,115,35,20210125
MacOS,64,77,115,35,20210209
MacOS,64,77,115,35,20210210
MacOS,64,77,115,35,20210215
MacOS,64,77,115,35,20210220
MacOS,65,77,115,35,20210225
MacOS,65,77,115,35,20210301
MacOS,65,77,115,35,20210305
MacOS,66,76,115,35,20210310
MacOS,66,76,115,35,20210315
MacOS,67,76,115,35,20210320
MacOS,67,76,115,35,20210325
MacOS,68,76,115,35,20210330
MacOS,174,76,115,35,20210401
MacOS,174,76,115,35,20210405
MacOS,175,76,115,35,20210410
MacOS,177,76,115,35,20210415
MacOS,177,76,115,35,20210503
MacOS,177,76,115,35,20210504
MacOS,177,76,115,35,20210505
MacOS,177,76,115,35,20210506
MacOS,177,76,115,35,20210507
MacOS,177,76,115,35,20210508
MacOS,177,76,115,35,20210509
MacOS,177,76,115,35,20210510
MacOS,177,76,115,35,20210511
MacOS,177,76,115,35,20210512
MacOS,177,76,115,35,20210513
MacOS,177,76,115,35,20210514
MacOS,178,76,115,35,20210515
MacOS,178,76,115,35,20210516
MacOS,178,76,115,35,20210517
MacOS,178,76,115,35,20210518
MacOS,179,76,115,35,20210519
MacOS,179,76,115,35,20210520
MacOS,179,76,115,35,20210521
MacOS,179,76,115,35,20210522
MacOS,179,76,115,35,20210523
MacOS,179,76,115,35,20210524
MacOS,181,76,115,35,20210525
MacOS,181,76,115,35,20210526
MacOS,181,76,115,35,20210527
MacOS,181,76,115,35,20210528
MacOS,182,76,115,35,20210529
MacOS,182,76,115,35,20210530
MacOS,182,76,115,35,20210531
MacOS,182,76,115,35,20210602
MacOS,182,76,115,35,20210603
MacOS,182,76,115,35,20210604
MacOS,182,76,115,35,20210605
MacOS,182,76,115,35,20210606
MacOS,182,76,115,35,20210607
MacOS,182,76,115,35,20210608
MacOS,182,76,115,35,20210609
MacOS,182,76,115,35,20210610
MacOS,182,76,115,35,20210611
MacOS,182,76,115,35,20210613
MacOS,182,76,115,35,20210614
MacOS,182,76,115,35,20210615
MacOS,182,76,115,35,20210616
MacOS,182,76,115,35,20210617
MacOS,182,76,115,35,20210618
MacOS,182,76,115,35,20210619
MacOS,182,76,115,35,20210620
MacOS,182,76,115,35,20210621
MacOS,182,76,115,35,20210622
MacOS,182,76,115,35,20210623
MacOS,182,76,115,35,20210624
MacOS,182,76,115,35,20210625
MacOS,182,76,115,35,20210626
MacOS,182,76,115,35,20210627
MacOS,182,76,115,35,20210628
MacOS,182,76,115,35,20210629
MacOS,182,76,115,35,20210630
MacOS,182,76,115,35,20210702
MacOS,183,76,115,35,20210703
MacOS,183,76,115,35,20210704
MacOS,183,76,115,35,20210705
MacOS,183,76,115,35,20210706
MacOS,183,76,115,35,20210707
MacOS,184,76,115,35,20210708
MacOS,184,76,115,35,20210709
MacOS,184,76,115,35,20210710
MacOS,184,76,115,35,20210711
MacOS,184,76,115,35,20210713
MacOS,184,76,115,35,20210714
MacOS,184,76,115,35,20210715
MacOS,183,76,115,35,20210716
MacOS,183,76,115,35,20210717
MacOS,183,76,115,35,20210718
MacOS,183,76,115,35,20210719
MacOS,183,76,115,35,20210720
MacOS,183,76,115,35,20210721
MacOS,184,76,115,35,20210722
MacOS,184,76,115,35,20210723
MacOS,184,76,115,35,20210724
MacOS,184,76,115,35,20210725
MacOS,184,76,115,35,20210726
MacOS,184,76,115,35,20210727
MacOS,183,76,115,35,20210728
MacOS,183,76,115,35,20210729
MacOS,183,76,115,35,20210730
MacOS,183,76,115,35,20210731
MacOS,183,76,115,35,20210802
MacOS,184,76,115,35,20210803
MacOS,184,76,115,35,20210804
MacOS,184,76,115,35,20210805
MacOS,184,76,115,35,20210806
MacOS,184,76,115,35,20210807
MacOS,184,76,115,35,20210808
