skill,count,avg_price,max_price,min_price,created_at
Amazon S3,2,80,85,75,20201121
Amazon S3,2,80,85,75,20201122
Amazon S3,2,80,85,75,20201123
Amazon S3,2,80,85,75,20201124
Amazon S3,2,80,85,75,20201125
Amazon S3,2,80,85,75,20201126
Amazon S3,2,80,85,75,20201127
Amazon S3,2,80,85,75,20201128
Amazon S3,2,80,85,75,20201204
Amazon S3,2,80,85,75,20201205
Amazon S3,2,80,85,75,20201206
Amazon S3,2,80,85,75,20201207
Amazon S3,2,80,85,75,20201208
Amazon S3,2,80,85,75,20201209
Amazon S3,2,80,85,75,20201210
Amazon S3,2,80,85,75,20201211
Amazon S3,2,80,85,75,20201212
Amazon S3,2,80,85,75,20201215
Amazon S3,2,80,85,75,20201220
Amazon S3,2,80,85,75,20201225
Amazon S3,2,80,85,75,20201230
Amazon S3,2,80,85,75,20210101
Amazon S3,2,80,85,75,20210105
Amazon S3,2,80,85,75,20210110
Amazon S3,2,80,85,75,20210115
Amazon S3,2,80,85,75,20210120
Amazon S3,2,80,85,75,20210125
Amazon S3,3,91,115,75,20210209
Amazon S3,3,91,115,75,20210210
Amazon S3,3,91,115,75,20210215
Amazon S3,3,91,115,75,20210220
Amazon S3,3,91,115,75,20210225
Amazon S3,3,91,115,75,20210301
Amazon S3,3,91,115,75,20210305
Amazon S3,4,87,115,75,20210310
Amazon S3,4,87,115,75,20210315
Amazon S3,4,87,115,75,20210320
Amazon S3,4,87,115,75,20210325
Amazon S3,4,87,115,75,20210330
Amazon S3,7,85,115,65,20210401
Amazon S3,7,85,115,65,20210405
Amazon S3,7,85,115,65,20210410
Amazon S3,7,85,115,65,20210415
Amazon S3,7,79,95,65,20210503
Amazon S3,7,79,95,65,20210504
Amazon S3,7,79,95,65,20210505
Amazon S3,7,79,95,65,20210506
Amazon S3,7,79,95,65,20210507
Amazon S3,7,79,95,65,20210508
Amazon S3,7,79,95,65,20210509
Amazon S3,7,79,95,65,20210510
Amazon S3,7,79,95,65,20210511
Amazon S3,7,79,95,65,20210512
Amazon S3,7,79,95,65,20210513
Amazon S3,7,79,95,65,20210514
Amazon S3,7,79,95,65,20210515
Amazon S3,7,79,95,65,20210516
Amazon S3,7,79,95,65,20210517
Amazon S3,7,79,95,65,20210518
Amazon S3,7,79,95,65,20210519
Amazon S3,7,79,95,65,20210520
Amazon S3,7,79,95,65,20210521
Amazon S3,7,79,95,65,20210522
