skill,count,avg_price,max_price,min_price,created_at
JSF,18,64,75,55,20201121
JSF,18,64,75,55,20201122
JSF,18,64,75,55,20201123
JSF,18,65,95,55,20201124
JSF,18,65,95,55,20201125
JSF,18,65,95,55,20201126
JSF,18,65,95,55,20201127
JSF,18,65,95,55,20201128
JSF,18,65,95,55,20201204
JSF,18,65,95,55,20201205
JSF,18,65,95,55,20201206
JSF,18,65,95,55,20201207
JSF,18,65,95,55,20201208
JSF,18,65,95,55,20201209
JSF,18,65,95,55,20201210
JSF,18,65,95,55,20201211
JSF,18,65,95,55,20201212
JSF,18,65,95,55,20201215
JSF,18,65,95,55,20201220
JSF,18,65,95,55,20201225
JSF,18,65,95,55,20201230
JSF,18,65,95,55,20210101
JSF,18,65,95,55,20210105
JSF,18,65,95,55,20210110
JSF,18,65,95,55,20210115
JSF,18,65,95,55,20210120
JSF,18,65,95,55,20210125
JSF,18,65,95,55,20210209
JSF,18,65,95,55,20210210
JSF,18,65,95,55,20210215
JSF,18,65,95,55,20210220
JSF,18,65,95,55,20210225
JSF,18,65,95,55,20210301
JSF,18,65,95,55,20210305
JSF,18,65,95,55,20210310
JSF,18,65,95,55,20210315
JSF,18,65,95,55,20210320
JSF,18,65,95,55,20210325
JSF,18,65,95,55,20210330
JSF,30,62,95,45,20210401
JSF,30,62,95,45,20210405
JSF,30,62,95,45,20210410
JSF,30,62,95,45,20210415
JSF,30,62,95,45,20210503
JSF,30,62,95,45,20210504
JSF,30,62,95,45,20210505
JSF,30,62,95,45,20210506
JSF,30,62,95,45,20210507
JSF,30,62,95,45,20210508
JSF,30,62,95,45,20210509
JSF,30,62,95,45,20210510
JSF,30,62,95,45,20210511
JSF,30,62,95,45,20210512
JSF,30,62,95,45,20210513
JSF,30,62,95,45,20210514
JSF,30,62,95,45,20210515
JSF,30,62,95,45,20210516
JSF,30,62,95,45,20210517
JSF,30,62,95,45,20210518
JSF,30,62,95,45,20210519
JSF,30,62,95,45,20210520
JSF,30,62,95,45,20210521
JSF,30,62,95,45,20210522
JSF,30,62,95,45,20210523
JSF,30,62,95,45,20210524
JSF,30,62,95,45,20210525
JSF,30,62,95,45,20210526
JSF,30,62,95,45,20210527
JSF,30,62,95,45,20210528
JSF,30,62,95,45,20210529
JSF,30,62,95,45,20210530
JSF,30,62,95,45,20210531
JSF,30,62,95,45,20210602
JSF,30,62,95,45,20210603
JSF,30,62,95,45,20210604
JSF,30,62,95,45,20210605
JSF,30,62,95,45,20210606
JSF,30,62,95,45,20210607
JSF,30,62,95,45,20210608
JSF,30,62,95,45,20210609
JSF,30,62,95,45,20210610
JSF,30,62,95,45,20210611
JSF,30,62,95,45,20210613
JSF,30,62,95,45,20210614
JSF,30,62,95,45,20210615
JSF,30,62,95,45,20210616
JSF,30,62,95,45,20210617
JSF,30,62,95,45,20210618
JSF,30,62,95,45,20210619
JSF,30,62,95,45,20210620
JSF,30,62,95,45,20210621
JSF,30,62,95,45,20210622
JSF,30,62,95,45,20210623
JSF,30,62,95,45,20210624
JSF,30,62,95,45,20210625
JSF,30,62,95,45,20210626
JSF,30,62,95,45,20210627
JSF,30,62,95,45,20210628
JSF,30,62,95,45,20210629
JSF,30,62,95,45,20210630
JSF,30,62,95,45,20210702
JSF,30,62,95,45,20210703
JSF,30,62,95,45,20210704
JSF,30,62,95,45,20210705
JSF,30,62,95,45,20210706
JSF,30,62,95,45,20210707
JSF,30,62,95,45,20210708
JSF,30,62,95,45,20210709
JSF,30,62,95,45,20210710
